Id,Article Type,Newspaper,City,State,Publication Date,Page,Headline,Sub Headline,Byline,Event,Location of research,Status,Contributor,User Comments,CM Comments,Page URL,Download File,State-Geo,City-Geo,Latitude,Longitude,Type
9874,News Article,The Wisconsin Jewish Chronicle,Milwaukee,Wisconsin,"Friday, December 25, 1942",1,Declaration of United Nations on Massacres Hailed by U.S. Jewry,Leading Jewish Organizations Look Upon Joint Declaration Issued By Eleven Allied Nations This Week As Pledge Of Action,JTA,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Chris Carman,,Nice find! Remember to add in a byline when you see one--in this case (JTA). I've added it for you here. -Elissa,https://newspapers.ushmm.org/article/9874,https://newspapers.ushmm.org/manager/article/photo/8600/original,Wisconsin,Milwaukee,43.0389025,-87.9064736,Jewish
9868,News Article,The Seattle Daily Times/The Seattle Times,Seattle,Washington,"Thursday, December 17, 1942",14,Nazi Cruelties To Jews Scored,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Seattle Public Library,Published,Alex Lopez,"This article shows all the things that the Germans planned to do to the Jewish people. It says their plan to exterminate them and it tells when the Germans moved to  Jewish people to ghettos and tells a lot about their plan to ""exterminate all jews"".","Thank you, Alex! -Eric",https://newspapers.ushmm.org/article/9868,https://newspapers.ushmm.org/manager/article/photo/8594/original,Washington,Seattle,47.6062095,-122.3320708,None
9637,News Article,Marshalltown Times-Republican,Marshalltown,Iowa,"Thursday, December 17, 1942",15,Nazi Blood Policy Scored By 11 Nations,U.S. Joins in Condemning Germany's Extermination of Jews,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,http://marshalltown.advantage-preservation.com/,Published,Jeremy Best,Link to article: http://marshalltown.advantage-preservation.com/Viewer/?k=nazi%20blood%20policy%20scored&i=f&by=1942&bdd=1940&d=12091942-12311942&m=between&fn=marshalltown_times-republican_usa_iowa_marshalltown_19421217_english_15&df=1&dt=1,,https://newspapers.ushmm.org/article/9637,https://newspapers.ushmm.org/manager/article/photo/8399/original,Iowa,Marshalltown,42.0494674,-92.9080375,None
9249,News Article,Cleveland Plain Dealer,Cleveland,Ohio,"Friday, December 18, 1942",3,Denounce Nazis In 23 Languages,Allied Broadcasts Condemn Persecution of Jews,John A. Parris (UP),Allies Denounce Nazi Plan to “Exterminate” the Jews,America's Historical Newspapers,Published,Regina Russo,,"What a fascinating headline. Thank you for this research, Regina! -Eric",https://newspapers.ushmm.org/article/9249,https://newspapers.ushmm.org/manager/article/photo/8098/original,Ohio,Cleveland,41.49932,-81.6943605,None
9223,News Article,Cleveland Plain Dealer,Cleveland,Ohio,"Monday, April 26, 1943",5,Jews to Demand Refugees' Rescue,Northern Ohio Mass Meeting Scheduled May 12,,Allies Denounce Nazi Plan to “Exterminate” the Jews,Cleveland Public Library,Published,Kristyn Vines,"Even in Cleveland it was well known that the Germans were committing atrocities, but there was still a struggle to allow Jewish Refugees into America.  Local Jewish organizations had to communicate with the neighborhoods to encourage activism in the field.","Great find and analysis, Kristyn! The newspaper issue date was April 26, 1943. I made the change in your entry. I re-categorized this as a story under our Allies Denounce Nazi Plan to ""Exterminate"" the Jews"" event. Otherwise, this looks good. I am adding this find to a noteworthy articles document I keep. -Eric",https://newspapers.ushmm.org/article/9223,https://newspapers.ushmm.org/manager/article/photo/8079/original,Ohio,Cleveland,41.49932,-81.6943605,None
9166,News Article,The Racine Journal-Times,Racine,Wisconsin,"Thursday, December 17, 1942",8,12 Allied Groups Jointly Condemn 'Nazi Bestial Policy Toward Jews,Vow Retribution For Those Guilty of Extermination Policy ,UP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Find Newspaper Archive (https://newspaperarchive.com/),Published,John Annand,"I noticed that this article wasn't on the front page, which came as a shock to me. I would have thought that any plan of genocide and extermination would be a worthy front page article. Instead, this article was tucked away on the eighth page by numerous amounts of advertisements. This article did disclose the information about the intention of the Nazi's genetic cleansing. Not only about what the Nazis were doing but who had known and denounced them.","Great analysis, John! I re-categorized this under the event ""Allies Denounce Nazi Plan to 'Exterminate' the Jews"". -Eric",https://newspapers.ushmm.org/article/9166,https://newspapers.ushmm.org/manager/article/photo/8032/original,Wisconsin,Racine,42.7261309,-87.78285230000002,None
8940,News Article,The Sedalia Weekly Democrat,Sedalia,Missouri,"Friday, December 18, 1942",1,Condemn Axis Treatment of the Jews,U.S. and Other Nations Pledge Retributions ,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,George Carey,"I noticed the article relevant to the event, that's really it.","This newspaper, the Sedalia Weekly Democrat, is different from the Sedalia Democrat, since the Weekly Democrat, as the name suggests, only came out once every 7 days. Good find, George! -Eric",https://newspapers.ushmm.org/article/8940,https://newspapers.ushmm.org/manager/article/photo/7846/original,Missouri,Sedalia,38.7044609,-93.2282613,None
8913,News Article,The Sedalia Democrat,Sedalia,Missouri,"Thursday, December 17, 1942",1,Condemn Axis Treatment Of The Jews,U.S. and Other Nations Pledge Retributions,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,James Rebein,Link to article: https://www.newspapers.com/image/69914143/,"This is the first time we've received this article, James! I re-categorized the event as ""Allies Denounce Nazi Plan to 'Exterminate' the Jews."" Otherwise, the submission looks great. It is now approved. Thank you. -Eric",https://newspapers.ushmm.org/article/8913,https://newspapers.ushmm.org/manager/article/photo/7820/original,Missouri,Sedalia,38.7044609,-93.2282613,None
7974,News Article,The Chicago Daily Tribune/The Chicago Tribune,Chicago,Illinois,"Sunday, December 20, 1942",A18,CHARGE GERMANS MAKE POLAND A JEWISH ABATTOIR,"Shootings, Electrocutions, Gas Killings Told.",AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Carlos Gimeno,,,https://newspapers.ushmm.org/article/7974,https://www.newspapers.com/clip/9335833//,Illinois,Chicago,41.8781136,-87.6297982,None
7973,News Article,Tucson Daily Citizen,Tucson,Arizona,"Thursday, December 17, 1942",11,U. S. Condemns Hitler Policy Against Jews,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Carlos Gimeno,,,https://newspapers.ushmm.org/article/7973,https://www.newspapers.com/clip/9335704//,Arizona,Tucson,32.2539787,-110.9741769,None
7847,News Article,The Detroit Jewish Chronicle and the Legal Chronicle,Detroit,Michigan,"Friday, December 18, 1942",1,"U.S., Britain, Russia, to Take Action to Halt Nazi Massacre of Jews",Diplomats of the Three Countries Have Drawn Statements Bitterly Condemning Atrocities,WNS,Allies Denounce Nazi Plan to “Exterminate” the Jews,http://news.arcasearchdev.com/usmidjn-new/,Published,Madilynn O'Hara,,"Thank you for this new submission, Madilynn! I added ""WNS"" in the author/byline field. For details on how to find the byline, see this page: https://newspapers.ushmm.org/blog/2016/12/20/what-exactly-are-bylines/",https://newspapers.ushmm.org/article/7847,https://newspapers.ushmm.org/manager/article/photo/7213/original,Michigan,Detroit,42.331427,-83.0457538,Jewish
7412,Editorial or Opinion Piece,The Chicago Defender,Chicago,Illinois,"Saturday, December 26, 1942",14,NAZI BUTCHERS,,,Allies Denounce Nazi Plan to “Exterminate” the Jews,ProQuest Historical Newspapers (www.proquest.com),Published,17 JakeH,Full article at http://search.proquest.com.gatekeeper.chipublib.org/hnpchicagodefender/docview/492629795/6F9A7C8C61A24892PQ/2?accountid=303.,,https://newspapers.ushmm.org/article/7412,https://newspapers.ushmm.org/manager/article/photo/6941/original,Illinois,Chicago,41.8781136,-87.6297982,Black
6837,News Article,The Sentinel,Chicago,Illinois,"Thursday, December 24, 1942",23,Gen. Sikorski Expresses Horror at Nazi Murders ,,JPS ,Allies Denounce Nazi Plan to “Exterminate” the Jews,Illinois Digital Archives: The Jewish Sentinel (http://www.idaillinois.org/cdm/landingpage/collection/p16614coll14),Published,Ben  P,Link to article: http://www.idaillinois.org/cdm/compoundobject/collection/p16614coll14/id/68155/rec/1,,https://newspapers.ushmm.org/article/6837,https://newspapers.ushmm.org/manager/article/photo/6495/original,Illinois,Chicago,41.8781136,-87.6297982,Jewish
6681,News Article,The Sentinel,Chicago,Illinois,"Thursday, December 17, 1942",24,Britain Hears Massacre Report,Members of Britain's Governing Bodies Give Account of Destruction of Jews ,JTA,Allies Denounce Nazi Plan to “Exterminate” the Jews,Illinois Digital Archives: The Jewish Sentinel (http://www.idaillinois.org/cdm/landingpage/collection/p16614coll14),Published,Ben  P,Link: http://www.idaillinois.org/cdm/compoundobject/collection/p16614coll14/id/59255/rec/1358,,https://newspapers.ushmm.org/article/6681,https://newspapers.ushmm.org/manager/article/photo/6334/original,Illinois,Chicago,41.8781136,-87.6297982,Jewish
6381,News Article,Richmond Daily Independent,Richmond ,California,"Thursday, December 17, 1942",20,Nazis Warned By 11 Nations on Jewish Cruelties,,Ins,Allies Denounce Nazi Plan to “Exterminate” the Jews,Richmond Museum of History,Published,Melinda McCrary,,,https://newspapers.ushmm.org/article/6381,https://newspapers.ushmm.org/manager/article/photo/6026/original,California,Richmond+,37.9357576,-122.3477486,None
6324,News Article,Sugar House Bulletin,Salt Lake City,Utah,"Friday, January 8, 1943",4,HIGHLIGHTS . . . in the week's news,BESTIAL,,Allies Denounce Nazi Plan to “Exterminate” the Jews,Utah Digital Newspapers (https://newspapers.lib.utah.edu/search or https://digitalnewspapers.org/),Published,Bernard Gordon,,,https://newspapers.ushmm.org/article/6324,https://newspapers.ushmm.org/manager/article/photo/5937/original,Utah,Salt+Lake+City,40.7607793,-111.8910474,None
6304,News Article,Duluth News-Tribune,Duluth,Minnesota,"Sunday, December 20, 1942",A1,Murder Of Jews Is Bared,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Gale Family Library of the Minnesota History Center ,Published,Katie Murr,,,https://newspapers.ushmm.org/article/6304,https://newspapers.ushmm.org/manager/article/photo/5910/original,Minnesota,Duluth,46.78667189999999,-92.1004852,None
6302,News Article,Duluth News-Tribune,Duluth,Minnesota,"Friday, December 18, 1942",A3,Butchering Of Jews Is Assailed,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Gale Family Library of the Minnesota History Center ,Published,Katie Murr,,,https://newspapers.ushmm.org/article/6302,https://newspapers.ushmm.org/manager/article/photo/5908/original,Minnesota,Duluth,46.78667189999999,-92.1004852,None
6037,News Article,Dixon Evening Telegraph,Dixon,Illinois,"Saturday, December 19, 1942",1,Russians Told of Execution of Jews,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Madison Eden,"Russians hear of Hitler's plan to exterminate the Jews and the Allies involvement. It contains information and details regarding the killing of the jews, informing countries who weren't up to date with the events happening in Germany.",,https://newspapers.ushmm.org/article/6037,https://www.newspapers.com/clip/8076354//,Illinois,Dixon,41.8389213,-89.47954779999999,None
5905,News Article,The Jewish Criterion,Pittsburgh,Pennsylvania,"Friday, December 25, 1942",2,WORLD NEWS BRIEFS,United Nations in Joint Declaration Denouncing Slaughter of Jews,,Allies Denounce Nazi Plan to “Exterminate” the Jews,Carnegie Branch Library for Local History,Published,Justin Tompkins,Every word on this page is about Allies Denounce Nazi Plan to Exterminate Jews. ,"Thank you for the research find, Justin! -Eric",https://newspapers.ushmm.org/article/5905,https://newspapers.ushmm.org/manager/article/photo/5633/original,Pennsylvania,Pittsburgh,40.44062479999999,-79.9958864,Jewish
5903,Editorial or Opinion Piece,The Jewish Criterion,Pittsburgh,Pennsylvania,"Tuesday, December 15, 1942",9,A Two Point Program For Jewish Unity,,M.J. Nurenberger,Allies Denounce Nazi Plan to “Exterminate” the Jews,Carnegie Branch Library for Local History,Published,Justin Tompkins,Has information about how American Jews have to wrestle with the question of unity. Link to article: https://digitalcollections.library.cmu.edu/portal/main.jsp?flag=browse&smd=1&awdid=1,"I changed the article type to ""Editorial or Opinion Piece"" because M.J. Nurenberger expresses his beliefs in this story. Good find, Justin! -Eric",https://newspapers.ushmm.org/article/5903,https://newspapers.ushmm.org/manager/article/photo/5631/original,Pennsylvania,Pittsburgh,40.44062479999999,-79.9958864,Jewish
5901,News Article,The Jewish Criterion,Pittsburgh,Pennsylvania,"Friday, December 18, 1942",26,World News Briefs,England Urged to Take Action Favoring Jewish Victims,,Allies Denounce Nazi Plan to “Exterminate” the Jews,Carnegie Branch Library for Local History,Published,Justin Tompkins,Link to article: https://digitalcollections.library.cmu.edu/portal/main.jsp?flag=browse&smd=1&awdid=51,,https://newspapers.ushmm.org/article/5901,https://newspapers.ushmm.org/manager/article/photo/5629/original,Pennsylvania,Pittsburgh,40.44062479999999,-79.9958864,Jewish
5900,News Article,The Jewish Criterion,Pittsburgh,Pennsylvania,"Friday, December 11, 1942",2,World News Briefs,Nazis in Norway Outraged by Deportation of Jews,,Allies Denounce Nazi Plan to “Exterminate” the Jews,Carnegie Branch Library for Local History,Published,Justin Tompkins,This has tons of information about the Allies and Nazis. Link to article: https://digitalcollections.library.cmu.edu/portal/main.jsp?flag=browse&smd=1&awdid=50,"I have never seen an article about this story, Justin. Thank you for the find! -Eric",https://newspapers.ushmm.org/article/5900,https://newspapers.ushmm.org/manager/article/photo/5628/original,Pennsylvania,Pittsburgh,40.44062479999999,-79.9958864,Jewish
5821,News Article,The Jewish Criterion,Pittsburgh,Pennsylvania,"Friday, December 11, 1942",10,Nation-Wide Prayer and Mourning for Jews Murdered by Nazis in Poland,,,Allies Denounce Nazi Plan to “Exterminate” the Jews,Pittsburgh Jewish Newspaper Project (https://digitalcollections.library.cmu.edu/portal/collections/pjn/index.jsp),Published,Rajan Reddy,,,https://newspapers.ushmm.org/article/5821,https://newspapers.ushmm.org/manager/article/photo/5551/original,Pennsylvania,Pittsburgh,40.44062479999999,-79.9958864,Jewish
5820,News Article,The Jewish Criterion,Pittsburgh,Pennsylvania,"Thursday, December 31, 1942",2,World News Briefs,Germany Tries To Deny Extermination Reports,,Allies Denounce Nazi Plan to “Exterminate” the Jews,Pittsburgh Jewish Newspaper Project (https://digitalcollections.library.cmu.edu/portal/collections/pjn/index.jsp),Published,Rajan Reddy,Link to article: https://digitalcollections.library.cmu.edu/portal/main.jsp?flag=browse&smd=1&awdid=53,,https://newspapers.ushmm.org/article/5820,https://newspapers.ushmm.org/manager/article/photo/5550/original,Pennsylvania,Pittsburgh,40.44062479999999,-79.9958864,Jewish
5788,Editorial or Opinion Piece,The Daily Freeman-Journal,Webster City,Iowa,"Thursday, December 24, 1942",6,The Heart of Denmark Sound to the Core,,,Allies Denounce Nazi Plan to “Exterminate” the Jews,http://www.kylib.org/KendallYoung/contentpages.asp?loc=62,Published,alex oswald,,"Thanks, Alex. I've made two minor changes: I've recategorized this article under a more appropriate late-1942 event, and called it an editorial, rather than a news article. -Elissa",https://newspapers.ushmm.org/article/5788,https://newspapers.ushmm.org/manager/article/photo/5517/original,Iowa,Webster+City,42.4694321,-93.8159149,None
5546,News Article,The Philadelphia Inquirer,Philadelphia,Pennsylvania,"Friday, December 18, 1942",5,"11 United Nations Vow to Avenge Germans' ""Bestial"" Policy on Jews",,,Allies Denounce Nazi Plan to “Exterminate” the Jews,http://fultonhistory.com/Fulton.html,Published,Alexandra Morris,"I think it is interesting how ""bestial"" is in quotes as well as ""appalling horror and brutality"" as if slave labor and mass murder are not appalling horror and brutality.",,https://newspapers.ushmm.org/article/5546,https://newspapers.ushmm.org/manager/article/photo/5302/original,Pennsylvania,Philadelphia,39.9525839,-75.1652215,None
4672,News Article,Highland Park Post-Dispatch,Los Angeles,California,"Thursday, July 23, 1942",2,Kudler To Head Group Protesting Nazi Butchery,,,Allies Denounce Nazi Plan to “Exterminate” the Jews,California Digital Newspaper Collection (https://cdnc.ucr.edu/cgi-bin/cdnc),Published,Gordie German,This articles shows the concern for the Jews in Nazi controlled territories. It talks about protecting the Jews in Palestine with armed soldiers. Link to article: https://cdnc.ucr.edu/cgi-bin/cdnc?a=d&d=HPPD19420723.2.31.1&e=-------en--20--1--txt-txIN--------1,Thank you for adding an image. I have now marked your article as approved. Great work! -Eric,https://newspapers.ushmm.org/article/4672,https://newspapers.ushmm.org/manager/article/photo/4793/original,California,Los+Angeles,34.0522342,-118.2436849,None
3278,News Article,Spokane Daily Chronicle,Spokane,Washington,"Thursday, December 17, 1942",2,Condemn Nazis' Jewish Policy,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,,,https://newspapers.ushmm.org/article/3278,https://newspapers.ushmm.org/manager/article/photo/3134/original,Washington,Spokane,47.6587802,-117.4260466,None
4655,News Article,St. Petersburg Times,St. Petersburg,Florida,"Sunday, December 20, 1942",10,Hitler Regime Wipes Out Jews By Mass Murder,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Google Newspaper Archive (https://news.google.com/newspapers),Published,kflipscomb .,"This 66 page Sunday edition of the St. Petersburg Times reflects the time of its publication: Christmas 1942. Christmas advertisements flood these pages announcing sales for: clothing, furniture, and fruit baskets at nearby department stores- perfect gifts for your loved ones. Approximately 27 of the 66 pages (40 percent) are filled with cartoons, wedding announcements, classifieds and other assortments of light heartedness. The main headline is attention grabbing, stating in capital letters “REDS LAUNCH NEW DRIVE” followed by “Allies shatter Jap Line; Enemy Cruiser is Sunk”. The overall tone of this edition is hope set in reality. It does not stray from the difficulties of war, such as its mention of food rations, and the need for 59 draftees, but it counteracts these realities by showing local acts of heroism, and courage. One such example is the story of Capt. Eddie Rickenbacker, who survived 21 days in an open boat in the Pacific and has his picture featured prominently in the paper. Rickenbacker tries to down play the hardship of rationing food compared to being stranded in the Pacific.
	The byline entitled “Hitler Regime Wipes Out Jews by Mass Murder” is found on page 10 of 66.  It is found on the top of the page, mid-center, under a page entitled National News. To the left of the article is a byline describing the death of a character from a New Jersey murder trial, and on the right hand side is a photo showing the Army taking over a junkyard in South Carolina. A large advertisment is found on this page selling “practical gifts” for Christmas including many household items. This article is different in its layout, it breaks down Hitler’s impact on the Jews country by country, mentioning: Poland, Yugo-Slavia, Czecho-Slovakia, France, Greece, Luxembourg, the Netherlands and Norway. This breakdown shows the Hitler Regime’s sphere of influence and the imprisonment, ghetto formations and annihilation of European Jews. The article has a heavy emphasis on country geography and the cities impacted. Depending on the reader’s prior knowledge, this may be a stumbling block in the reader’s understanding of the article’s depth. However, this article also uses statistics to underscore the relevance and importance of realizing how Hitler’s Regime has changed Europe. The article quotes Dr. Stephen S. Wise, president of the American Jewish Congress, stating that “since 1932 2,000,000 Jews in Europe have been deported or have perished, and ‘another 5,000,000 are in danger of extermination”. These parcels of information from Dr. Wise were also reported in the November 25, 1942 edition of the Sarasota-Herald Tribune. 
	As Dr. Wise’s findings were found in two Florida papers published within one month in of each other, I decided to explore this connection, and see if other papers published Dr. Wise’s statistics. After using Google to search parts of the quote “since 1939 2,000,000 Jews in Europe have been deported or have perished…” I found that five national papers published Dr. Wise’s findings, including papers in: Ohio, Kansas, California and Arizona. After no success finding these publications (on microfilm) in better known newspapers such as The New York Times and Wall Street Journal, I used Google again to search for: “Hitler Regime Wipes Out Jews by Mass Murder” Sarasota Herald-Tribune. The first link led me to the History Unfolded website, which is part of the U.S. Holocaust Memorial Museum. From there, I found that on November 24, 1942, Dr. Wise held a press conference to discuss his findings of the genocide of Jews, and persuaded President Roosevelt to take action against these annihilations. From this press conference, the Polish government sent a report two weeks later entitled “The Mass Extermination of Jews in German Occupied Poland” to the government leaders of the Allied Forces. The publication of this St Petersburg Times article correlates with the time that the Allied governments, who were part of the United Nations, denounced the Nazi’s plan of mass extermination, which took place on December 17, 1942 (Nazi Plan to Kill All Jews Confirmed). 
	I found this article through the Google News archive with the keyword “Jews”; I did not know the significance of this date and its correlations with Dr. Wise’s press conference. It is interesting that lesser known newspapers such as The Times Recorder from Zanesville Ohio published about it while a larger circulation audience such as The New York Times did not. So from 1942-1945, Allied governments and citizens knew about Hitler’s plan and while The Allies did eventually defeat the Nazi Regime, to what length and what expenses did the Allies go to make sure no more Jews die? They knew how, they knew where, and they knew approximately how many- did they just seemingly allowed it to happen? Millions could have been saved if the Allies came together and made a plan to combat this genocide, I am not inferring it would be easy, but I am implying that the Allies knew Jews were being murdered and they did not do enough to stop it. 
Nazi plan to kill all Jews confirmed. https://newspapers.ushmm.org/events/nazi-plan-to-kill-all-jews-confirmed

Link to article: https://news.google.com/newspapers?id=JRVPAAAAIBAJ&sjid=hk0DAAAAIBAJ&pg=7097%2C6474709",,https://newspapers.ushmm.org/article/4655,https://newspapers.ushmm.org/manager/article/photo/4426/original,Florida,St.+Petersburg,27.7676008,-82.64029149999999,None
4419,News Article,The Evening State Journal/The Lincoln State Journal/Lincoln Evening Journal,Lincoln,Nebraska,"Saturday, December 19, 1942",3,Russ Pledge Revenge For Jew Butchery,...By Germans,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,University of Nebraska at Omaha: Dr. C.C and Mabel L. Criss Library,Published,Jocelyn Morgan,,"Good find, Jocelyn. Thank you!",https://newspapers.ushmm.org/article/4419,https://newspapers.ushmm.org/manager/article/photo/4186/original,Nebraska,Lincoln,40.813616,-96.7025955,None
4420,News Article,The Evening State Journal/The Lincoln State Journal/Lincoln Evening Journal,Lincoln,Nebraska,"Thursday, December 17, 1942",20,Nazi Jew Treatment Censored by 11 Nations,Governments Warn That German Crimes Will Be Punished,INS,Allies Denounce Nazi Plan to “Exterminate” the Jews,University of Nebraska at Omaha: Dr. C.C and Mabel L. Criss Library,Published,Jocelyn Morgan,,,https://newspapers.ushmm.org/article/4420,https://newspapers.ushmm.org/manager/article/photo/4187/original,Nebraska,Lincoln,40.813616,-96.7025955,None
4263,News Article,The Evening State Journal/The Lincoln State Journal/Lincoln Evening Journal,Lincoln,Nebraska,"Sunday, December 20, 1942",2,Say few Jews have survived nazi slaughter,,UP,Allies Denounce Nazi Plan to “Exterminate” the Jews,University of Nebraska at Omaha: Dr. C.C. and Mabel L. Criss Library (https://www.unomaha.edu/criss-library/index.php),Published,Taylor Hedenskog,This was the first article in almost two months' worth of war-related articles in this publication that directly mentioned Jewish people.,"Thanks, Taylor, and thanks for your insightful comment. One quick note--when you see (UP) under the headline, that means United Press distributed the article. I've gone ahead and added UP to the byline here. -Elissa",https://newspapers.ushmm.org/article/4263,https://newspapers.ushmm.org/manager/article/photo/4032/original,Nebraska,Lincoln,40.813616,-96.7025955,None
4203,News Article,The Akron Beacon Journal,Akron,Ohio,"Thursday, December 17, 1942",1,11 Allies Pledge Revenge for Jews,,Washington Dec 17 (U.P.),Allies Denounce Nazi Plan to “Exterminate” the Jews,The Summit County District Library,Published,Kim Jordan,"September 14, 2016


History Unfolded/Article Summary

Topic: “Allies Denounce Nazi Plan to “Exterminate” the Jews”


	My partner and I went to the Akron-Summit County Public Library in downtown Akron, Ohio, to study our topic, “Allies Denounce Nazi Plan to “Exterminate” the Jews”.  We were taken to the third floor Special Collections area, where the microfilm and microfilm machines were located.  We located the December 1942 microfilm as instructed on the website.  We were given one of the newer microfilm machines, where you could zoom in and crop out the images better.  We went to the front page of the Thursday, December 17, 1942 Akron Beacon Journal News microfilm and almost instantly found our article.  It was a small, three paragraph article titled, 11 Allies Pledge Revenge for Jews.  After printing it out, we continued through the month finding nothing more.

Our article stated:	  

A conference of eleven allied nations including the French national committee condemned the Nazi plan to exterminate the Jews and promised retribution.  Some of the nations included but were not limited to Belgium, Poland, the United States of America, and the Union of Soviet Socialist Republics.  While only 12 countries signed the pledge, more were expected to sign on.  This pledge was added to an earlier pledge by Prime Minister Winston  Churchill and President Franklin Roosevelt, which stated that they would punish individuals guilty of killing hostages among other offenses.",,https://newspapers.ushmm.org/article/4203,https://newspapers.ushmm.org/manager/article/photo/3989/original,Ohio,Akron,41.0814447,-81.51900529999999,None
4121,News Article,The Washington Reporter,Washington,Pennsylvania,"Thursday, December 17, 1942",1,"Eleven Nations Denounce Nazi Handling, Jews",Resolved That Those Responsible Shall Not Escape Punishment,UP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,,,https://newspapers.ushmm.org/article/4121,https://newspapers.ushmm.org/manager/article/photo/3912/original,Pennsylvania,Washington,40.17396,-80.2461714,None
3690,News Article,The Washington Observer,Washington,Pennsylvania,"Friday, December 18, 1942",16,Nazi Handling Of Jews Is Denounced,,United Press,Allies Denounce Nazi Plan to “Exterminate” the Jews,Google Newspaper Archive (https://news.google.com/newspapers),Published,Ashley Odell,,,https://newspapers.ushmm.org/article/3690,https://newspapers.ushmm.org/manager/article/photo/3533/original,Pennsylvania,Washington,40.17396,-80.2461714,None
3495,News Article,The Tuscaloosa News,Tuscaloosa,Alabama,"Sunday, December 20, 1942",2,Nazis Using Poland To Exterminate Jews,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,Source: https://news.google.com/newspapers?id=8fU-AAAAIBAJ&sjid=N00MAAAAIBAJ&pg=6523%2C7245233,,https://newspapers.ushmm.org/article/3495,https://newspapers.ushmm.org/manager/article/photo/3349/original,Alabama,Tuscaloosa,33.2098407,-87.56917349999999,None
3482,News Article,Toledo Blade,Toledo,Ohio,"Thursday, December 17, 1942",3,Hitler's Slaughter of Jews Condemned By Allies,"U.S., Britain and Russia Lead 11 Nations In Pledge of Retribution for Those Repsonsible",INS,Allies Denounce Nazi Plan to “Exterminate” the Jews,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,"Source: https://news.google.com/newspapers?nid=8_tS2Vw13FcC&dat=19421217&printsec=frontpage&hl=en

",,https://newspapers.ushmm.org/article/3482,https://newspapers.ushmm.org/manager/article/photo/3336/original,Ohio,Toledo,41.6528052,-83.5378674,None
3457,News Article,The Telegraph-Herald,Dubuque,Iowa,"Thursday, December 17, 1942",5,Condemn Axis Drive On Jews,"United Nations Denounce Nazi's ""Bestial Policy""",UP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,Source: https://news.google.com/newspapers?id=0mBFAAAAIBAJ&sjid=LLwMAAAAIBAJ&pg=2650%2C4202012,,https://newspapers.ushmm.org/article/3457,https://newspapers.ushmm.org/manager/article/photo/3311/original,Iowa,Dubuque,42.506348,-90.6677347,None
3442,News Article,Nashua Telegraph,Nashua,New Hampshire,"Thursday, December 17, 1942",11,Pledges Retribution For Jewish Retribution,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,Source: https://news.google.com/newspapers?id=lfZEAAAAIBAJ&sjid=qboMAAAAIBAJ&pg=952%2C1000642,,https://newspapers.ushmm.org/article/3442,https://newspapers.ushmm.org/manager/article/photo/3296/original,New+Hampshire,Nashua,42.7653662,-71.46756599999999,None
3334,News Article,The Jewish Criterion,Pittsburgh,Pennsylvania,"Friday, December 25, 1942",2,"US, Britain, Russia to Take Action to Halt Nazi Massacre of Jews",,,Allies Denounce Nazi Plan to “Exterminate” the Jews,Pittsburgh Jewish Newspaper Project (https://digitalcollections.library.cmu.edu/portal/collections/pjn/index.jsp),Published,Judith Haran,,,https://newspapers.ushmm.org/article/3334,https://newspapers.ushmm.org/manager/article/photo/3185/original,Pennsylvania,Pittsburgh,40.44062479999999,-79.9958864,Jewish
