Id,Article Type,Newspaper,City,State,Publication Date,Page,Headline,Sub Headline,Byline,Event,Location of research,Status,Contributor,User Comments,CM Comments,Page URL,Download File,State-Geo,City-Geo,Latitude,Longitude
4654,News Article,Sarasota Herald-Tribune,Sarasota,Florida,"Wednesday, November 25, 1942",5,Nazi Plan For Wiping Out Jews To Be Outlined,,AP,Nazi Plan to Kill All Jews Confirmed,Google Newspaper Archive (https://news.google.com/newspapers),Published,kflipscomb .,"Through the Google News archives I found this Sarasota Herald-Tribune edition by searching the key word “Jews”. I scrolled through a few pages and found the headline “Hitler Regime Wipes Out Jews by Mass Murder”. This edition was published the day before Thanksgiving 1942. With the holiday season quickly approaching, a quarter of the paper is covered in advertisements for holiday radio shows, Thanksgiving menus, food advertisements, and even a picture of children on Mrs. Claus’ lap appear throughout eight pages. The two main headlines include: “Nazis Lose 100,000 Men at Stalingrad” and a photo with the title “U.S. Warship Rescues Jap Flier”. These two headlines portray the United States as winning the war against the Axis powers and coincide with the warm feelings that families want to have as they enter the holiday seasons. 
The majority of the pages that follow the front page are advertisements, cartoons, a listing of social activities, and local news such as a campaign advertisement for city council. As this is a local newspaper published for Sarasota residents, discusses how locals are affected by the war efforts including shortages of oil and milk. 
	The headline “Nazi Plan for Wiping out Jews to be Outlined” is found sandwiched between a photo of a baby wearing only a smile and a t-shirt that exposes his bum, followed by a caption bringing humor to the story about a diaper shortage in Memphis, Tennessee and is situated next to a large advertisement posting for a vacuum cleaner, including steps on how to use and maintain the cleaner. Notice how the advertisement is about twice the size of the Nazi plan posting. It is ironic, or extremely purposeful by the hands of the editor, to conceal the article about state officials and President Roosevelt confirming that 2 million Jews have already been slaughtered at the hands of Hitler. In addition, the article informs readers that Dr. Stephen S. Wise, chairman of the World Jewish Congress and president of the American Jewish Congress, has documentation proving that Hitler ordered the extermination of all Jews in Nazi-ruled Europe by the end of 1942 (nearly one month after this publication). Dr. Wise further outlines Hitler’s plan saying “Nazis were moving some four-fifths of the Hews in Hitler-ruled European countries to Poland”. He also details the method of execution by injections that can kill 100 people each hour. This publication is cut short with more alarming information that the Jewish population in Warsaw had been reduced from 500,000 to an estimated 100,000. One could easily miss this very detailed and horrific article amid all the holiday cheer and light-hearted advertisements. While it is significant to show the loss of 100,000 Nazis in bold, large font on the front page, the sheer number of Jews killed and the further genocides discussed in the Nazi Plan headline overcome the story of the 100,000 Nazis killed. The holiday season is a time of chaos, stress and busyness, but it is also a time of reflection, family time and joy. To go into the season with the thought of Jews being murdered at alarming rates is not enjoyable conversation for the Thanksgiving table. I imagine a family would rather enjoy discussing local solutions to shortages, how to help troops through the holiday season, and the recent Nazi loss at Stalingrad. I understand the editor’s logic in making the final call on headlines, but wonder if newspaper's focus had been more on the Jewish genocide, if the public would have pushed for more action from the Allied Powers to stop the Holocaust sooner.
(1942, November 25). Nazi plan for wiping out Jews to be outlined. Sarasota Herald-tribune. Retrieved from https://news.google.com/newspapers?id=DCEhAAAAIBAJ&sjid=xmQEAAAAIBAJ&pg=4519%2C3791851","What a thorough, thoughtful analysis. Thank you very much for the contribution. -Eric",https://newspapers.ushmm.org/article/4654,https://newspapers.ushmm.org/manager/article/photo/4425/original,Florida,Sarasota,27.336465,-82.5310117
4134,Editorial or Opinion Piece,The Decatur Herald (Decatur Herald and Review),Decatur,Illinois,"Thursday, November 26, 1942",8,Murdering a Race,,,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Randall Scott,,,https://newspapers.ushmm.org/article/4134,https://newspapers.ushmm.org/manager/article/photo/3925/original,Illinois,Decatur,39.8403147,-88.9548001
4124,News Article,The Evening State Journal/The Lincoln State Journal/Lincoln Evening Journal,Lincoln,Nebraska,"Tuesday, November 24, 1942",2,"250,000 Murdered In Poland",Half Of Jews To Be Slain... By End of Year,AP ,Nazi Plan to Kill All Jews Confirmed,University of Nebraska at Omaha: Dr. C.C. and Mabel L. Criss Library (https://www.unomaha.edu/criss-library/index.php),Published,Matthew Slisik,,"You can write ""2"" instead of ""two."" Otherwise, this looks great. I approved your article into the database.",https://newspapers.ushmm.org/article/4124,https://newspapers.ushmm.org/manager/article/photo/3958/original,Nebraska,Lincoln,40.813616,-96.7025955
4125,News Article,Lincoln Sunday Journal and Star,Lincoln,Nebraska,"Wednesday, November 25, 1942",1,-Race Extinction-Death Of All Jews Ordered...In Occupied Europe,Details Of Hitler Plan Be Laid Before N.Y. Committee,AP ,Nazi Plan to Kill All Jews Confirmed,University of Nebraska at Omaha: Dr. C.C. and Mabel L. Criss Library (https://www.unomaha.edu/criss-library/index.php),Published,Matthew Slisik,,"This looks good, Matthew. For page number, you can write ""1"" instead of ""one"" in the future. Otherwise, everything looks great.",https://newspapers.ushmm.org/article/4125,https://newspapers.ushmm.org/manager/article/photo/3959/original,Nebraska,Lincoln,40.813616,-96.7025955
4135,News Article,Roseburg News-Review,Roseburg,Oregon,"Thursday, December 17, 1942",1,Slaughter of Jews by Nazis Brings United Nations' Vow of Retribution,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Randall Scott,,,https://newspapers.ushmm.org/article/4135,https://newspapers.ushmm.org/manager/article/photo/3926/original,Oregon,Roseburg,43.216505,-123.3417381
4130,News Article,The Southern Israelite,Atlanta,Georgia,"Friday, December 18, 1942",4,It Happend Last Week,,Milton Brown,Nazi Plan to Kill All Jews Confirmed,Georgia Historic Newspapers: Southern Israelite (http://israelite.galileo.usg.edu/israelite/search),Published,Kaylene Ladinsky,,,https://newspapers.ushmm.org/article/4130,https://newspapers.ushmm.org/manager/article/photo/3921/original,Georgia,Atlanta,33.7489954,-84.3879824
4131,News Article,The Evening State Journal/The Lincoln State Journal/Lincoln Evening Journal,Lincoln,Nebraska,"Wednesday, November 25, 1942",1,Death of all Jews Ordered...in Occupied Europe.,Details of Hitler Plan To Be Laid Before N.Y. Committee,AP,Nazi Plan to Kill All Jews Confirmed,University of Nebraska at Omaha: Dr. C.C. and Mabel L. Criss Library (https://www.unomaha.edu/criss-library/index.php),Published,Mickey Martin,This was one of the few local papers to discuss the announcement of the Final Solution by Rabbi Stephen Wise.,,https://newspapers.ushmm.org/article/4131,https://newspapers.ushmm.org/manager/article/photo/3922/original,Nebraska,Lincoln,40.813616,-96.7025955
4115,News Article,The Mexia Weekly Herald,Mexia,Texas,"Friday, November 27, 1942",6,Polish Underground Reports Liquidation,,UP,Nazi Plan to Kill All Jews Confirmed,elephind.com,Published,Alice Nye,,,https://newspapers.ushmm.org/article/4115,https://newspapers.ushmm.org/manager/article/photo/3906/original,Texas,Mexia,31.6798895,-96.482203
4028,News Article,The Evening State Journal/The Lincoln State Journal/Lincoln Evening Journal,Lincoln,Nebraska,"Tuesday, April 20, 1943",14,2 Million Jews Die,At Hands of Nazis Since War's Start,INS,Nazi Plan to Kill All Jews Confirmed,University of Nebraska at Omaha: Dr. C.C. and Mabel L. Criss Library (https://www.unomaha.edu/criss-library/index.php),Published,Anthony Schneider,"This article, which appeared one day after the beginning of the Warsaw Ghetto uprising, shows how local U.S. papers were reporting on the scale of Jewish persecution in Europe. Sadly, this article can be found on page 14 of the paper, following the sports, cartoon, and classified sections; under the space allocated for the radio program schedule.",,https://newspapers.ushmm.org/article/4028,https://newspapers.ushmm.org/manager/article/photo/3820/original,Nebraska,Lincoln,40.813616,-96.7025955
3704,Cartoon,The Washington Observer,Washington,Pennsylvania,"Tuesday, December 8, 1942",6,"""It's Bad Medicine""",,Paul Berdanier,Nazi Plan to Kill All Jews Confirmed,Google Newspaper Archive (https://news.google.com/newspapers),Published,Ashley Odell,"An editorial cartoon by the famed Paul Berdanier depicts a wicked Nazi witch brewing a noxious stew of hatred, anxiety, and lies, resulting in a pot of rumors about the war that are bad for all involved.",,https://newspapers.ushmm.org/article/3704,https://newspapers.ushmm.org/manager/article/photo/3547/original,Pennsylvania,Washington,40.17396,-80.2461714
3825,News Article,Duluth Herald,Duluth,Minnesota,"Wednesday, November 25, 1942",1,Nazi Killing of Jews to Be Aired ,,AP,Nazi Plan to Kill All Jews Confirmed,Duluth Public Library ,Published,Katie Murr,,,https://newspapers.ushmm.org/article/3825,https://newspapers.ushmm.org/manager/article/photo/3667/original,Minnesota,Duluth,46.78667189999999,-92.1004852
3673,News Article,Duluth Herald,Duluth,Minnesota,"Tuesday, November 24, 1942",1,Mass Murder is Told ,Half of Jews in Poland Said Facing Death ,AP,Nazi Plan to Kill All Jews Confirmed,Duluth Public Library ,Published,Katie Murr,,,https://newspapers.ushmm.org/article/3673,https://newspapers.ushmm.org/manager/article/photo/3516/original,Minnesota,Duluth,46.78667189999999,-92.1004852
3494,News Article,The Tuscaloosa News,Tuscaloosa,Alabama,"Wednesday, November 25, 1942",3,Plan To Kill Jews Revealed,Nazi Plan Would Exterminate Race In Occupied Europe,AP,Nazi Plan to Kill All Jews Confirmed,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,Source: https://news.google.com/newspapers?id=DuU-AAAAIBAJ&sjid=_kwMAAAAIBAJ&pg=5998%2C677337,,https://newspapers.ushmm.org/article/3494,https://newspapers.ushmm.org/manager/article/photo/3348/original,Alabama,Tuscaloosa,33.2098407,-87.56917349999999
3481,News Article,Toledo Blade,Toledo,Ohio,"Wednesday, November 25, 1942",1,"Hitler Orders All Jews Exterminated, Report Says",Said to Be Confirmed by F.D.R. Aide; Affects Nazi-Occupied Europe,AP,Nazi Plan to Kill All Jews Confirmed,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,"Source: https://news.google.com/newspapers?nid=8_tS2Vw13FcC&dat=19421125&printsec=frontpage&hl=en

Continues on Page 2. The article is pretty straightforward in stating that 2 million Jews have already been killed and that this information has been confirmed by State Department sources. The article is fairly prominent on the front page (though not above the fold).",,https://newspapers.ushmm.org/article/3481,https://newspapers.ushmm.org/manager/article/photo/3335/original,Ohio,Toledo,41.6528052,-83.5378674
3466,Editorial or Opinion Piece,Plattsburgh Press-Republican,Plattsburgh,New York,"Friday, April 30, 1943",4,For The Record,,,Nazi Plan to Kill All Jews Confirmed,Northern NY Library Network,Published,Jordan Diamond,"This article summarizes Nazi atrocities and attempts to place them within a global perspective. The author claims that ""the German people... are below the level of animals,"" showing his/her disgust for these events, despite many others in society ignoring such events.",,https://newspapers.ushmm.org/article/3466,https://newspapers.ushmm.org/manager/article/photo/3320/original,New+York,Plattsburgh,44.6994873,-73.4529124
3456,News Article,The Telegraph-Herald,Dubuque,Iowa,"Tuesday, November 24, 1942",3,Himmler Orders Death of Jews,Slaughter In Poland Seen,UP,Nazi Plan to Kill All Jews Confirmed,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,Source: https://news.google.com/newspapers?id=9XRFAAAAIBAJ&sjid=ibwMAAAAIBAJ&pg=3137%2C5886427,,https://newspapers.ushmm.org/article/3456,https://newspapers.ushmm.org/manager/article/photo/3310/original,Iowa,Dubuque,42.506348,-90.6677347
3539,News Article,Warsaw Daily Union,Warsaw,Indiana,"Wednesday, November 25, 1942",1,Gestapo Orders Extermination of Polish Jews,,UP,Nazi Plan to Kill All Jews Confirmed,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,https://news.google.com/newspapers?nid=lfn0f_u3g34C&dat=19421125&printsec=frontpage&hl=en,,https://newspapers.ushmm.org/article/3539,https://newspapers.ushmm.org/manager/article/photo/3383/original,Indiana,Warsaw,41.2381,-85.8530469
3440,News Article,Nashua Telegraph,Nashua,New Hampshire,"Tuesday, November 24, 1942",1,Quarter Million Polish Jews Killed In Gestapo Program To Exterminate,Half of Race in Poland Before End of Present Year,AP,Nazi Plan to Kill All Jews Confirmed,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,https://news.google.com/newspapers?id=hfZEAAAAIBAJ&sjid=qboMAAAAIBAJ&pg=4921%2C2759184,,https://newspapers.ushmm.org/article/3440,https://newspapers.ushmm.org/manager/article/photo/3294/original,New+Hampshire,Nashua,42.7653662,-71.46756599999999
3277,News Article,Spokane Daily Chronicle,Spokane,Washington,"Tuesday, November 24, 1942",1,Report Himmler Orders Mass Killings,,UP,Nazi Plan to Kill All Jews Confirmed,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,,,https://newspapers.ushmm.org/article/3277,https://newspapers.ushmm.org/manager/article/photo/3133/original,Washington,Spokane,47.6587802,-117.4260466
3254,News Article,The Southeast Missourian,Cape Girardeau ,Missouri,"Tuesday, November 24, 1942",2,Half of Polish Jews Ordered Exterminated by End of This Year,,AP,Nazi Plan to Kill All Jews Confirmed,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,Full article at https://news.google.com/newspapers?id=kVQoAAAAIBAJ&sjid=NtIEAAAAIBAJ&pg=3354%2C4689608.,,https://newspapers.ushmm.org/article/3254,https://newspapers.ushmm.org/manager/article/photo/3110/original,Missouri,Cape+Girardeau+,37.3058839,-89.51814759999999
1489,News Article,The Norwalk Hour,Norwalk,Connecticut,"Tuesday, November 24, 1942",1,"Charges Nazis With Killing of 250,000 Poles","Only 40,000 Skilled Jews to be Kept in Ghetto; Extortion Fought",AP,Nazi Plan to Kill All Jews Confirmed,Google Newspaper Archive (https://news.google.com/newspapers),Published,Judith Haran,Full text at https://news.google.com/newspapers?id=zSpJAAAAIBAJ&sjid=uwYNAAAAIBAJ&pg=5636%2C2298577.,,https://newspapers.ushmm.org/article/1489,https://newspapers.ushmm.org/manager/article/photo/1414/original,Connecticut,Norwalk,41.11774399999999,-73.4081575
3208,News Article,The Norwalk Hour,Norwalk,Connecticut,"Wednesday, November 25, 1942",1,Attempts To Kill All Jews,Charged By Dr. S.S. Wise; Says Nazi Doctors Put Air Bubbles In Veins,AP,Nazi Plan to Kill All Jews Confirmed,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,Full text at https://news.google.com/newspapers?id=zipJAAAAIBAJ&sjid=uwYNAAAAIBAJ&pg=5352%2C2419125.,,https://newspapers.ushmm.org/article/3208,https://newspapers.ushmm.org/manager/article/photo/3064/original,Connecticut,Norwalk,41.11774399999999,-73.4081575
3221,News Article,The Pittsburgh Press,Pittsburgh,Pennsylvania,"Tuesday, November 24, 1942",1,Exile Government Charges - Half of Jews In Poland Doomed by Hitler Axman,,UP,Nazi Plan to Kill All Jews Confirmed,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,Full text at https://news.google.com/newspapers?id=glMbAAAAIBAJ&sjid=e0wEAAAAIBAJ&pg=4511%2C5880497.,,https://newspapers.ushmm.org/article/3221,https://newspapers.ushmm.org/manager/article/photo/3077/original,Pennsylvania,Pittsburgh,40.44062479999999,-79.9958864
3198,News Article,Pittsburgh Post-Gazette,Pittsburgh,Pennsylvania,"Wednesday, November 25, 1942",2,Himmler Orders Jews Slaughtered,Half of Polish Population to be Exterminated Before Jan. 1,AP,Nazi Plan to Kill All Jews Confirmed,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,,,https://newspapers.ushmm.org/article/3198,https://newspapers.ushmm.org/manager/article/photo/3054/original,Pennsylvania,Pittsburgh,40.44062479999999,-79.9958864
3143,News Article,Milwaukee Sentinel,Milwaukee,Wisconsin,"Wednesday, November 25, 1942",3,"Nazis Killed Two Million Jews, Charge",Extermination Plans of Hitler Told By Dr. Wise,AP,Nazi Plan to Kill All Jews Confirmed,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,Full article available at https://news.google.com/newspapers?id=c05QAAAAIBAJ&sjid=FQ0EAAAAIBAJ&pg=6861%2C3990482.,,https://newspapers.ushmm.org/article/3143,https://newspapers.ushmm.org/manager/article/photo/2998/original,Wisconsin,Milwaukee,43.0389025,-87.9064736
3113,News Article,The Milwaukee Journal,Milwaukee,Wisconsin,"Sunday, December 20, 1942",2,Mass Killings of Jews Cited,'99% in Yugoslavia Slain',AP,Nazi Plan to Kill All Jews Confirmed,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,,,https://newspapers.ushmm.org/article/3113,https://newspapers.ushmm.org/manager/article/photo/2967/original,Wisconsin,Milwaukee,43.0389025,-87.9064736
2934,News Article,The Southern Israelite,Atlanta,Georgia,"Friday, December 4, 1942",1,Palestine Demands Mass Bombing of Germany,Decimation of European Jews by Nazis is Protested in Many Mass Meetings,JTA,Nazi Plan to Kill All Jews Confirmed,Georgia Historic Newspapers: Southern Israelite (http://israelite.galileo.usg.edu/israelite/search),Published,Judith Haran,link: http://dlg.galileo.usg.edu/israelite/id:asi1942-0457,,https://newspapers.ushmm.org/article/2934,https://newspapers.ushmm.org/manager/article/photo/2791/original,Georgia,Atlanta,33.7489954,-84.3879824
2933,News Article,The Southern Israelite,Atlanta,Georgia,"Friday, December 4, 1942",3,Documents About Nazi Atrocities To Be Made Public - Dr. Stephen S. Wise,,JTA,Nazi Plan to Kill All Jews Confirmed,Georgia Historic Newspapers: Southern Israelite (http://israelite.galileo.usg.edu/israelite/search),Published,Judith Haran,"This seems to be connected to the event.  
Link:  http://dlg.galileo.usg.edu/israelite/id:asi1942-0459",,https://newspapers.ushmm.org/article/2933,https://newspapers.ushmm.org/manager/article/photo/2790/original,Georgia,Atlanta,33.7489954,-84.3879824
2931,Other,The Southern Israelite,Atlanta,Georgia,"Friday, November 20, 1942",7,Old and Young Are Rescued by JDC with UJA Funds,,,Nazi Plan to Kill All Jews Confirmed,http://dlg.galileo.usg.edu/israelite/id:asi1942-0447,Published,Judith Haran,"Although this is not directly related, I thought that the fact that people were being rescued was part of the overall story of this event. ",,https://newspapers.ushmm.org/article/2931,https://newspapers.ushmm.org/manager/article/photo/2788/original,Georgia,Atlanta,33.7489954,-84.3879824
3063,News Article,Greeley Daily Tribune and the Greeley Republican,Greeley,Colorado,"Thursday, December 17, 1942",6,Allies Protest Extermination of the Jews,,,Nazi Plan to Kill All Jews Confirmed,http://ezproxy.ppld.org/,Published,Deena Williams,,,https://newspapers.ushmm.org/article/3063,https://newspapers.ushmm.org/manager/article/photo/2917/original,Colorado,Greeley,40.4233142,-104.7091322
3062,News Article,Greeley Daily Tribune and the Greeley Republican,Greeley,Colorado,"Wednesday, November 25, 1942",1,Hitler Orders Europe's Jews Be Eliminated,,Kenneth L. Dixon (AP),Nazi Plan to Kill All Jews Confirmed,http://ezproxy.ppld.org/,Published,Deena Williams,Also available via Newspapers.com,,https://newspapers.ushmm.org/article/3062,https://www.newspapers.com/clip/23307618/,Colorado,Greeley,40.4233142,-104.7091322
2953,News Article,The Washington Daily News,Washington,District Of Columbia,"Tuesday, November 24, 1942",5,The Underground Reports: Extermination of Polish Jews Ordered by Gestapo,,,Nazi Plan to Kill All Jews Confirmed,"Martin Luther King, Jr. DC Public Library",Published,Lavonda Oliver,,,https://newspapers.ushmm.org/article/2953,https://newspapers.ushmm.org/manager/article/photo/2809/original,District+Of+Columbia,Washington,38.9071923,-77.0368707
2956,News Article,The Washington Daily News,Washington,District Of Columbia,"Wednesday, November 25, 1942",5,Hitler Order for Pogrom Confirmed ,,UP,Nazi Plan to Kill All Jews Confirmed,"Martin Luther King, Jr. DC Public Library",Published,Lavonda Oliver,,,https://newspapers.ushmm.org/article/2956,https://newspapers.ushmm.org/manager/article/photo/2812/original,District+Of+Columbia,Washington,38.9071923,-77.0368707
2677,News Article,The Seattle Daily Times/The Seattle Times,Seattle,Washington,"Tuesday, November 24, 1942",1,Poland Tells Nazi Plan To Exterminate Half of Jews,,AP,Nazi Plan to Kill All Jews Confirmed,Newsbank (http://infoweb.newsbank.com/),Published,David Saavedra,"The article reports information released by the Polish government in exile about Himmler's plan to exterminate half of Poland's Jewish population by the end of 1942. It presents information about the reduction in ID papers for Jews in the Warsaw ghetto as well as the methods of transporting Jews to the camps of Treblinka, Belzec, and Sobibor.

The title seems a bit misleading. It implies that the plan is to kill half of Poland's Jews. In reality the plan was to do that by the end of December 1942 and then continue with complete extermination.",,https://newspapers.ushmm.org/article/2677,https://newspapers.ushmm.org/manager/article/photo/2540/original,Washington,Seattle,47.6062095,-122.3320708
2667,News Article,Evening World Herald,Omaha,Nebraska,"Tuesday, November 24, 1942",8,The War in Brief,Mass-Murderer Himmler,AP,Nazi Plan to Kill All Jews Confirmed,Newsbank (http://infoweb.newsbank.com/),Published,David Saavedra,"The article contains short snippets of war news from various fronts. The first piece states that the Polish government in exile revealed Himmler's goal to exterminate half of the Jewish population of Poland by the end of 1942. It presents evidence of the Final Solution, including information about the murder of the elderly and disabled in the Warsaw ghetto and the use of freight cars to transport others to Treblinka, Sobibor, and Belzec.",,https://newspapers.ushmm.org/article/2667,https://newspapers.ushmm.org/manager/article/photo/2530/original,Nebraska,Omaha,41.2565369,-95.9345034
2654,News Article,Jewish Advocate,Boston,Massachusetts,"Friday, March 6, 1942",1,Hitler Plans 'Liquidation' of Ghetto,"Stockholm Report Says 500,000 Jews to Be Sent to Lublin",JTA,Nazi Plan to Kill All Jews Confirmed,"Goldfarb Library, Brandeis University, Waltham MA",Published,Judith Haran,"Connected to the subject, but a report from earlier than expected.",,https://newspapers.ushmm.org/article/2654,https://newspapers.ushmm.org/manager/article/photo/2516/original,Massachusetts,Boston,42.3600825,-71.0588801
2605,News Article,The Dallas Morning News,Dallas,Texas,"Wednesday, November 25, 1942",14,Ruthless Methods Used,,UP,Nazi Plan to Kill All Jews Confirmed,Newsbank (http://infoweb.newsbank.com/),Published,David Saavedra,"The article discusses Himmler's orders to exterminate half of Poland's Jews by the end of 1942--just over one month--as a step on the way to total extermination. It falls directly under the continuation of ""Corpses Priced at 50 Marks, Nazis Use Them to Make Soap"" from page 1 of the same issue.",,https://newspapers.ushmm.org/article/2605,https://newspapers.ushmm.org/manager/article/photo/2466/original,Texas,Dallas,32.7766642,-96.79698789999999
2604,News Article,The Dallas Morning News,Dallas,Texas,"Wednesday, November 25, 1942",1,"Corpses Priced at 50 Marks, Nazis Use Them to Make Soap","Officially Confirmed Sources Say 2,000,000 Jews Slain in Hitler Extermination Campaign",AP,Nazi Plan to Kill All Jews Confirmed,Newsbank (http://infoweb.newsbank.com/),Published,David Saavedra,"Eye-catching and gut-wrenching headline. The article outlines information made public by Stephen S. Wise regarding the Final Solution and its grisly details, and emphasizes multiple times that the State Department confirms.",,https://newspapers.ushmm.org/article/2604,https://newspapers.ushmm.org/manager/article/photo/2465/original,Texas,Dallas,32.7766642,-96.79698789999999
2603,News Article,Fort Worth Star-Telegram,Fort Worth,Texas,"Thursday, November 26, 1942",16,Race Menace To Be Studied,Hitler's Aim to Exterminate European Jews to Be Laid Before Body Seeking Remedy,AP,Nazi Plan to Kill All Jews Confirmed,Newsbank (http://infoweb.newsbank.com/),Published,David Saavedra,"The article mentions Stephen S. Wise, the information he helped bring to light about the Final Solution, and that this information was confirmed by the State Department. It quotes Mr. Wise as stating that "" 'a representative of President Roosevelt recently returned from Europe' had confirmed other stories and told him that 'the worst you thought is true.' """,,https://newspapers.ushmm.org/article/2603,https://newspapers.ushmm.org/manager/article/photo/2464/original,Texas,Fort+Worth,32.7554883,-97.3307658
2569,News Article,San Diego Union,San Diego,California,"Wednesday, December 9, 1942",A2,Jews Appeal to FDR to Protest Cruelty,,UP,Nazi Plan to Kill All Jews Confirmed,Newsbank (http://infoweb.newsbank.com/),Published,Maryann Martone,,,https://newspapers.ushmm.org/article/2569,https://newspapers.ushmm.org/manager/article/photo/2433/original,California,San+Diego,32.715738,-117.1610838
2545,News Article,Greensboro Daily News,Greensboro,North Carolina,"Friday, November 27, 1942",4,Charges of Nazi Mass Murder of Jews Confirmed by U.S. State Department,"Corpses Used To Get Soap, Glue and Oil",AP,Nazi Plan to Kill All Jews Confirmed,Newsbank (http://infoweb.newsbank.com/),Published,Tamara  Campillo,,,https://newspapers.ushmm.org/article/2545,https://newspapers.ushmm.org/manager/article/photo/2409/original,North+Carolina,Greensboro,36.0726354,-79.7919754
2540,News Article,Sunday World-Herald,Omaha,Nebraska,"Sunday, January 11, 1942",8-C,Poland: A Nightmare of Death,,Victor M. Bienstock,Nazi Plan to Kill All Jews Confirmed,Newsbank (http://infoweb.newsbank.com/),Published,David Saavedra,"This very lengthy article reports information about the persecution of Jews and Poles based on numerous eyewitness accounts by people who had escaped the Nazis. It mentions the extermination of Jews multiple times. While it was published long before the official recognition of the Final Solution, it shows that this information was out and being consumed by the public nearly one year before the United States government confirmed the Nazi plan.",,https://newspapers.ushmm.org/article/2540,https://newspapers.ushmm.org/manager/article/photo/2403/original,Nebraska,Omaha,41.2565369,-95.9345034
2539,News Article,The Dallas Morning News,Dallas,Texas,"Sunday, December 20, 1942",2,Only one in each 100 Yugoslavia's Jews survives Nazi terror,,London,Nazi Plan to Kill All Jews Confirmed,Newsbank (http://infoweb.newsbank.com/),Published,Tamara  Campillo,,,https://newspapers.ushmm.org/article/2539,https://newspapers.ushmm.org/manager/article/photo/2402/original,Texas,Dallas,32.7766642,-96.79698789999999
2572,News Article,Arizona Republic,Phoenix,Arizona,"Wednesday, November 25, 1942",1,Fiendish Hitler Plot To Slay All Jews Told,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Lael Fuller,source: www.newspapers.com/image/117322298,,https://newspapers.ushmm.org/article/2572,https://newspapers.ushmm.org/manager/article/photo/2436/original,Arizona,Phoenix,33.4483771,-112.0740373
2573,News Article,Arizona Republic,Phoenix,Arizona,"Thursday, November 26, 1942",4,Day Of Mourning For Jews Slated,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Lael Fuller,source: www.newspapers.com/image/117323302,,https://newspapers.ushmm.org/article/2573,https://newspapers.ushmm.org/manager/article/photo/2437/original,Arizona,Phoenix,33.4483771,-112.0740373
2574,Editorial or Opinion Piece,Arizona Republic,Phoenix,Arizona,"Thursday, November 26, 1942",B8 (18th page in issue),Nothing Comparable In History,,,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Lael Fuller,source: www.newspapers.com/image/117323563,,https://newspapers.ushmm.org/article/2574,https://newspapers.ushmm.org/manager/article/photo/2438/original,Arizona,Phoenix,33.4483771,-112.0740373
2578,News Article,Arizona Republic,Phoenix,Arizona,"Saturday, December 12, 1942",1,Jew Killing Protest Is Drafted,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Lael Fuller,source: www.newspapers.com/image/116871193,,https://newspapers.ushmm.org/article/2578,https://newspapers.ushmm.org/manager/article/photo/2442/original,Arizona,Phoenix,33.4483771,-112.0740373
2528,News Article,Springfield Daily Republican,Springfield,Massachusetts,"Monday, February 15, 1943",4,Nazis Speed Up Elimination of Remaining Jews,"London Congress Reports Bohemia, Moravia, and Berlin Are to Be Entirely Cleared of Semitics",AP,Nazi Plan to Kill All Jews Confirmed,Newsbank (http://infoweb.newsbank.com/),Published,David Saavedra,"Report from World Jewish Congress on reports of Nazi plans to step-up extermination of Jews. It specifically mentions information related to Bohemia, Moravia, Poland, Rumania, and Berlin.",,https://newspapers.ushmm.org/article/2528,https://newspapers.ushmm.org/manager/article/photo/2391/original,Massachusetts,Springfield,42.1014831,-72.589811
2498,News Article,Evening World Herald,Omaha,Nebraska,"Wednesday, November 25, 1942",5,Half Europe's Jews Are Said Nazi Victims,Dr. Stephen Wise Tells Congress Hitler to 'Kill All in 1942',AP,Nazi Plan to Kill All Jews Confirmed,Newsbank (http://infoweb.newsbank.com/),Published,David Saavedra,"Details information released by Dr. Stephen Wise, Chairman of Jewish World Congress, on Hitler's Final Solution. His sources are varied. All were confirmed by the US State Department.",,https://newspapers.ushmm.org/article/2498,https://newspapers.ushmm.org/manager/article/photo/2362/original,Nebraska,Omaha,41.2565369,-95.9345034
